#File for Gnuplot.
#Pocet bunek v siti: 7500
#Variables: x y rho u v e p Ma
2.46	0.22	1.12257	0.602476	-0.00823889	2.05992	0.742459	0.626163
2.5	0.22	1.12211	0.603059	-0.00766206	2.05919	0.742044	0.626806
2.5	0.22	1.12167	0.603604	-0.00714063	2.05851	0.741657	0.627408
2.54	0.22	1.12127	0.604112	-0.00666849	2.05787	0.741296	0.62797
2.54	0.22	1.12089	0.604586	-0.00624033	2.05728	0.74096	0.628495
2.58	0.22	1.12055	0.605028	-0.00585152	2.05673	0.740647	0.628985
2.58	0.22	1.12022	0.60544	-0.005498	2.05622	0.740357	0.629443
2.62	0.22	1.11992	0.605824	-0.00517621	2.05575	0.740087	0.629869
2.62	0.22	1.11964	0.606182	-0.00488302	2.05531	0.739836	0.630268
2.66	0.22	1.11938	0.606517	-0.00461565	2.05491	0.739603	0.63064
2.66	0.22	1.11914	0.606829	-0.00437162	2.05454	0.739387	0.630988
2.7	0.22	1.11892	0.607122	-0.00414877	2.05419	0.739186	0.631313
2.7	0.22	1.11871	0.607396	-0.00394512	2.05387	0.738999	0.631618
2.74	0.22	1.11852	0.607653	-0.00375893	2.05357	0.738825	0.631905
2.74	0.22	1.11835	0.607894	-0.00358863	2.0533	0.738663	0.632174
2.78	0.22	1.11818	0.608122	-0.00343279	2.05304	0.738512	0.632428
2.78	0.22	1.11803	0.608336	-0.00329013	2.05281	0.73837	0.632667
2.82	0.22	1.11789	0.608539	-0.00315948	2.05259	0.738238	0.632894
2.82	0.22	1.11775	0.608732	-0.00303976	2.05238	0.738114	0.633109
2.86	0.22	1.11763	0.608916	-0.00292997	2.05219	0.737997	0.633314
2.86	0.22	1.11751	0.609091	-0.00282916	2.05202	0.737887	0.633509
2.9	0.22	1.11739	0.609259	-0.00273644	2.05185	0.737783	0.633695
2.9	0.22	1.11727	0.609421	-0.00265093	2.05169	0.737684	0.633873
2.94	0.22	1.11714	0.609578	-0.00257177	2.05153	0.73759	0.634039
2.94	0.22	1.11697	0.609731	-0.00249804	2.05138	0.737499	0.634188
2.98	0.22	1.11671	0.60988	-0.0024288	2.05121	0.737412	0.634305
2.98	0.22	1.11658	0.61033	-0.00236304	2.0521	0.737652	0.634632
0	0.24	1.16188	0.599398	0.000197908	2.13441	0.770278	0.622169
0.04	0.24	1.16186	0.599397	0.000308373	2.13437	0.770262	0.62217
0.04	0.24	1.16184	0.599397	0.000420345	2.13431	0.77024	0.622172
0.08	0.24	1.16182	0.599392	0.000534617	2.13425	0.770218	0.622171
0.08	0.24	1.1618	0.599382	0.000652005	2.13419	0.770198	0.622162
0.12	0.24	1.16178	0.599362	0.000773349	2.13413	0.770183	0.622144
0.12	0.24	1.16177	0.599334	0.000899523	2.13409	0.770173	0.622115
0.16	0.24	1.16177	0.599294	0.00103144	2.13405	0.77017	0.622075
0.16	0.24	1.16177	0.599243	0.00117005	2.13403	0.770175	0.622021
0.2	0.24	1.16178	0.59918	0.00131638	2.13402	0.770187	0.621954
0.2	0.24	1.16181	0.599103	0.00147152	2.13402	0.770208	0.621873
0.24	0.24	1.16184	0.599013	0.00163661	2.13404	0.770238	0.621777
0.24	0.24	1.16188	0.598908	0.00181291	2.13407	0.770277	0.621664
0.28	0.24	1.16193	0.598788	0.00200178	2.13412	0.770326	0.621534
0.28	0.24	1.162	0.598652	0.0022047	2.13419	0.770386	0.621386
0.32	0.24	1.16207	0.598498	0.00242326	2.13428	0.770458	0.621219
0.32	0.24	1.16216	0.598326	0.00265924	2.13438	0.770541	0.621032
0.36	0.24	1.16227	0.598134	0.00291459	2.13451	0.770637	0.620823
0.36	0.24	1.16239	0.597921	0.00319143	2.13465	0.770746	0.620591
0.4	0.24	1.16252	0.597686	0.00349216	2.13483	0.77087	0.620334
0.4	0.24	1.16267	0.597427	0.00381939	2.13502	0.77101	0.620051
0.44	0.24	1.16284	0.597143	0.00417608	2.13524	0.771165	0.619741
0.44	0.24	1.16302	0.596831	0.00456547	2.1355	0.771338	0.619401
0.48	0.24	1.16323	0.596492	0.00499125	2.13578	0.771529	0.61903
0.48	0.24	1.16345	0.596122	0.0054575	2.13609	0.77174	0.618626
0.52	0.24	1.1637	0.59572	0.00596885	2.13644	0.771971	0.618188
0.52	0.24	1.16397	0.595285	0.00653048	2.13682	0.772224	0.617713
0.56	0.24	1.16427	0.594814	0.00714823	2.13724	0.772499	0.6172
0.56	0.24	1.16459	0.594307	0.00782873	2.1377	0.772798	0.616649
0.6	0.24	1.16494	0.593762	0.00857944	2.1382	0.773121	0.616057
0.6	0.24	1.16531	0.593177	0.00940881	2.13873	0.773468	0.615424
0.64	0.24	1.16571	0.592554	0.0103264	2.13932	0.773841	0.61475
0.64	0.24	1.16613	0.591892	0.0113431	2.13994	0.774238	0.614037
0.68	0.24	1.16658	0.591192	0.0124712	2.1406	0.774659	0.613286
0.68	0.24	1.16705	0.590457	0.0137244	2.1413	0.775101	0.612502
0.72	0.24	1.16755	0.589691	0.0151184	2.14204	0.775563	0.61169
0.72	0.24	1.16805	0.588901	0.0166707	2.1428	0.77604	0.61086
0.76	0.24	1.16857	0.588096	0.0184008	2.14359	0.776525	0.610024
0.76	0.24	1.16908	0.587291	0.02033	2.14438	0.777009	0.609199
0.8	0.24	1.16958	0.586503	0.0224819	2.14516	0.777481	0.608409
0.8	0.24	1.17005	0.585758	0.0248811	2.1459	0.777925	0.607685
0.84	0.24	1.17046	0.585089	0.0275536	2.14658	0.778319	0.607069
0.84	0.24	1.17078	0.584538	0.0305247	2.14715	0.778636	0.606612
0.88	0.24	1.17098	0.584159	0.0338174	2.14757	0.778841	0.606379
0.88	0.24	1.17101	0.584021	0.0374496	2.14775	0.77889	0.606453
0.92	0.24	1.17081	0.584205	0.0414283	2.14763	0.77873	0.606931
0.92	0.24	1.1703	0.584808	0.0457429	2.14709	0.778296	0.607925
0.96	0.24	1.16942	0.585939	0.0503521	2.14601	0.777515	0.60956
0.96	0.24	1.16806	0.587716	0.0551626	2.14426	0.776303	0.611963
1	0.24	1.16614	0.590251	0.0599897	2.14168	0.774575	0.615245
1	0.24	1.16398	0.593971	0.0644764	2.1393	0.772622	0.619775
1.04	0.25208	1.16038	0.599139	0.0687767	2.1344	0.769356	0.625956
1.04	0.25208	1.15563	0.605515	0.0727182	2.12747	0.765022	0.633493
1.08	0.263016	1.14991	0.612892	0.0761704	2.11886	0.759819	0.642133
1.08	0.263016	1.14342	0.621078	0.0790421	2.10889	0.753917	0.651646
1.12	0.272848	1.13631	0.629899	0.0812773	2.09785	0.747466	0.661829
1.12	0.272848	1.12873	0.639198	0.0828487	2.08595	0.740598	0.672501
1.16	0.281611	1.1208	0.648833	0.0837511	2.07343	0.73343	0.683506
1.16	0.281611	1.11263	0.658685	0.0839947	2.06044	0.72606	0.694712
1.2	0.289332	1.1043	0.668648	0.0835999	2.04715	0.718573	0.706008
1.2	0.289332	1.09589	0.678633	0.082593	2.03369	0.711038	0.717301
1.24	0.296038	1.08748	0.688564	0.081003	2.02015	0.703515	0.728514
1.24	0.296038	1.07911	0.698374	0.0788604	2.00664	0.696054	0.739581
1.28	0.30175	1.07083	0.708004	0.0761952	1.99324	0.688699	0.750443
1.28	0.30175	1.06269	0.717403	0.073037	1.98002	0.681489	0.761049
1.32	0.306483	1.05473	0.726522	0.0694144	1.96705	0.674458	0.77135
1.32	0.306483	1.04699	0.735313	0.065355	1.95438	0.667638	0.781299
1.36	0.310254	1.0395	0.743732	0.0608859	1.94207	0.661062	0.79085
1.36	0.310254	1.0323	0.751735	0.0560344	1.9302	0.65476	0.799956
1.4	0.313073	1.02544	0.759273	0.0508267	1.91882	0.648765	0.808566
1.4	0.313073	1.01894	0.766299	0.0452889	1.90799	0.64311	0.816625
1.44	0.314947	1.01286	0.772763	0.0394484	1.89778	0.63783	0.824079
1.44	0.314947	1.00723	0.778615	0.0333339	1.88827	0.632958	0.830868
1.48	0.315883	1.0021	0.783802	0.0269761	1.87951	0.628533	0.836932
1.48	0.315883	0.997509	0.788272	0.0204082	1.8716	0.62459	0.842206
1.52	0.315883	0.993516	0.791968	0.0136662	1.86459	0.621171	0.846623
1.52	0.315883	0.990161	0.794836	0.00678938	1.85858	0.618313	0.850116
1.56	0.314947	0.987494	0.796823	-0.000179039	1.85364	0.616057	0.852618
1.56	0.314947	0.985558	0.79788	-0.00719197	1.84984	0.614442	0.854066
1.6	0.313073	0.984395	0.79796	-0.0141983	1.84726	0.613502	0.854402
1.6	0.313073	0.98404	0.797026	-0.021143	1.84595	0.61327	0.853576
1.64	0.310254	0.984523	0.795052	-0.0279679	1.84597	0.613771	0.851549
1.64	0.310254	0.98586	0.792021	-0.034612	1.84736	0.615022	0.848299
1.68	0.306483	0.988058	0.787933	-0.0410132	1.85012	0.617032	0.843821
1.68	0.306483	0.991107	0.782806	-0.0471089	1.85426	0.619797	0.838129
1.72	0.30175	0.994985	0.776673	-0.0528384	1.85974	0.6233	0.831259
1.72	0.30175	0.99965	0.769587	-0.0581439	1.86649	0.62751	0.823272
1.76	0.296038	1.00505	0.761619	-0.0629722	1.87445	0.632384	0.814247
1.76	0.296038	1.0111	0.752855	-0.0672761	1.88349	0.637863	0.804282
1.8	0.289332	1.01774	0.743393	-0.0710151	1.89348	0.643878	0.793492
1.8	0.289332	1.02485	0.733342	-0.074156	1.90427	0.650348	0.782003
1.84	0.281611	1.03234	0.722818	-0.0766723	1.91568	0.657188	0.769947
1.84	0.281611	1.0401	0.71194	-0.0785442	1.92756	0.664304	0.75746
1.88	0.272848	1.04802	0.700826	-0.0797566	1.93971	0.671603	0.74468
1.88	0.272848	1.056	0.689598	-0.0802985	1.95197	0.678989	0.73174
1.92	0.263016	1.06393	0.678372	-0.0801605	1.96415	0.68637	0.718774
1.92	0.263016	1.07171	0.667269	-0.0793311	1.97609	0.693653	0.705916
1.96	0.25208	1.07926	0.65641	-0.0777896	1.98764	0.700747	0.693301
1.96	0.25208	1.08648	0.645919	-0.0754881	1.99865	0.707562	0.681066
2	0.24	1.09334	0.635928	-0.0723094	2.00896	0.714011	0.669358
2	0.24	1.10084	0.627462	-0.0679685	2.02159	0.720936	0.659129
2.04	0.24	1.10727	0.620288	-0.0632861	2.03247	0.726894	0.650384
2.04	0.24	1.11269	0.61435	-0.0584448	2.04169	0.731922	0.643076
2.08	0.24	1.11714	0.609567	-0.0536013	2.04932	0.736067	0.637125
2.08	0.24	1.12069	0.605836	-0.0488834	2.05548	0.739389	0.632422
2.12	0.24	1.12344	0.603038	-0.0443883	2.06029	0.741966	0.628835
2.12	0.24	1.12547	0.601042	-0.0401826	2.06392	0.743888	0.626215
2.16	0.24	1.12691	0.599715	-0.0363056	2.06652	0.745249	0.624408
2.16	0.24	1.12783	0.598932	-0.0327732	2.06825	0.746144	0.623266
2.2	0.24	1.12835	0.598578	-0.029584	2.06929	0.746662	0.622654
2.2	0.24	1.12855	0.598552	-0.0267236	2.06977	0.746883	0.622452
2.24	0.24	1.12851	0.598772	-0.0241701	2.06982	0.746876	0.622557
2.24	0.24	1.12829	0.599166	-0.0218971	2.06955	0.746701	0.622887
2.28	0.24	1.12793	0.599681	-0.0198769	2.06905	0.746405	0.623374
2.28	0.24	1.12749	0.600273	-0.018082	2.06838	0.746027	0.623965
2.32	0.24	1.12699	0.600909	-0.0164864	2.06762	0.745596	0.624621
2.32	0.24	1.12646	0.601565	-0.0150664	2.06679	0.745134	0.62531
2.36	0.24	1.12592	0.602223	-0.0138006	2.06593	0.74466	0.62601
2.36	0.24	1.12537	0.602871	-0.0126702	2.06506	0.744185	0.626706
2.4	0.24	1.12484	0.603499	-0.0116587	2.06421	0.743717	0.627386
2.4	0.24	1.12432	0.604102	-0.0107517	2.06338	0.743264	0.628042
2.44	0.24	1.12382	0.604677	-0.00993668	2.06258	0.742829	0.62867
2.44	0.24	1.12335	0.605221	-0.00920296	2.06182	0.742414	0.629267
2.48	0.24	1.1229	0.605734	-0.00854115	2.0611	0.742021	0.629831
2.48	0.24	1.12248	0.606216	-0.00794317	2.06042	0.741651	0.630362
2.52	0.24	1.12208	0.606668	-0.007402	2.05978	0.741303	0.630861
2.52	0.24	1.12171	0.60709	-0.0069115	2.05918	0.740976	0.631328
2.56	0.24	1.12136	0.607485	-0.00646633	2.05861	0.740671	0.631764
2.56	0.24	1.12103	0.607852	-0.00606182	2.05809	0.740386	0.632172
2.6	0.24	1.12073	0.608196	-0.00569384	2.0576	0.740121	0.632553
2.6	0.24	1.12044	0.608515	-0.00535877	2.05714	0.739873	0.632908
2.64	0.24	1.12018	0.608813	-0.0050534	2.05672	0.739642	0.633239
2.64	0.24	1.11993	0.609091	-0.0047749	2.05632	0.739428	0.633548
2.68	0.24	1.1197	0.60935	-0.00452074	2.05596	0.739228	0.633836
2.68	0.24	1.11949	0.609592	-0.00428866	2.05562	0.739041	0.634106
2.72	0.24	1.11929	0.609818	-0.00407665	2.0553	0.738868	0.634358
2.72	0.24	1.11911	0.61003	-0.00388291	2.055	0.738706	0.634593
2.76	0.24	1.11893	0.610229	-0.00370582	2.05473	0.738555	0.634815
2.76	0.24	1.11877	0.610415	-0.0035439	2.05447	0.738414	0.635023
2.8	0.24	1.11862	0.610591	-0.00339584	2.05423	0.738282	0.635219
2.8	0.24	1.11848	0.610757	-0.00326043	2.05401	0.738158	0.635404
2.84	0.24	1.11835	0.610914	-0.00313654	2.0538	0.738041	0.63558
2.84	0.24	1.11822	0.611064	-0.00302317	2.05361	0.737932	0.635747
2.88	0.24	1.1181	0.611207	-0.00291934	2.05342	0.737828	0.635906
2.88	0.24	1.11799	0.611344	-0.00282415	2.05325	0.737729	0.636058
2.92	0.24	1.11787	0.611477	-0.00273672	2.05308	0.737635	0.636202
2.92	0.24	1.11774	0.611606	-0.00265615	2.05292	0.737545	0.636338
2.96	0.24	1.11758	0.611731	-0.00258151	2.05276	0.737459	0.636459
2.96	0.24	1.11733	0.611855	-0.00251175	2.05258	0.737374	0.636553
3	0.24	1.1172	0.612249	-0.00244558	2.05335	0.737583	0.636835
0.02	0.26	1.1618	0.599512	0.000209467	2.13428	0.770199	0.622297
0.02	0.26	1.16178	0.599512	0.000326385	2.13424	0.770182	0.622299
0.06	0.26	1.16175	0.599514	0.000444881	2.13418	0.77016	0.622303
0.06	0.26	1.16173	0.599512	0.000565787	2.13411	0.770136	0.622304
0.1	0.26	1.16171	0.599505	0.000689958	2.13405	0.770114	0.6223
0.1	0.26	1.16169	0.59949	0.000818274	2.13399	0.770096	0.622287
0.14	0.26	1.16167	0.599467	0.000951653	2.13394	0.770084	0.622264
0.14	0.26	1.16166	0.599434	0.00109105	2.1339	0.770077	0.62223
0.18	0.26	1.16166	0.59939	0.00123746	2.13387	0.770077	0.622185
0.18	0.26	1.16167	0.599335	0.00139196	2.13385	0.770084	0.622128
0.22	0.26	1.16169	0.599268	0.00155567	2.13384	0.770099	0.622057
0.22	0.26	1.16171	0.599189	0.00172979	2.13385	0.770122	0.621973
0.26	0.26	1.16175	0.599097	0.00191564	2.13387	0.770153	0.621874
0.26	0.26	1.16179	0.59899	0.00211461	2.13391	0.770194	0.621759
0.3	0.26	1.16184	0.598869	0.00232824	2.13396	0.770244	0.621628
0.3	0.26	1.16191	0.598732	0.00255817	2.13402	0.770304	0.62148
0.34	0.26	1.16199	0.598578	0.00280624	2.13411	0.770375	0.621314
0.34	0.26	1.16207	0.598407	0.00307443	2.13421	0.770458	0.621128
0.38	0.26	1.16218	0.598217	0.00336494	2.13434	0.770553	0.620922
0.38	0.26	1.16229	0.598008	0.00368019	2.13448	0.77066	0.620693
0.42	0.26	1.16242	0.597777	0.00402286	2.13465	0.770781	0.620443
0.42	0.26	1.16257	0.597525	0.00439593	2.13484	0.770916	0.620167
0.46	0.26	1.16273	0.597248	0.00480268	2.13506	0.771067	0.619867
0.46	0.26	1.16291	0.596948	0.00524681	2.1353	0.771233	0.619539
0.5	0.26	1.1631	0.596621	0.00573242	2.13557	0.771416	0.619184
0.5	0.26	1.16332	0.596268	0.0062641	2.13586	0.771616	0.6188
0.54	0.26	1.16355	0.595886	0.00684697	2.13619	0.771834	0.618385
0.54	0.26	1.16381	0.595475	0.0074868	2.13655	0.772071	0.617939
0.58	0.26	1.16408	0.595035	0.00819003	2.13694	0.772327	0.617463
0.58	0.26	1.16438	0.594564	0.00896392	2.13736	0.772602	0.616954
0.62	0.26	1.16469	0.594064	0.0098166	2.13781	0.772896	0.616415
0.62	0.26	1.16503	0.593534	0.0107572	2.1383	0.773209	0.615846
0.66	0.26	1.16538	0.592976	0.0117959	2.13882	0.773539	0.61525
0.66	0.26	1.16575	0.592393	0.0129443	2.13936	0.773886	0.614631
0.7	0.26	1.16613	0.59179	0.0142149	2.13993	0.774245	0.613993
0.7	0.26	1.16653	0.591171	0.0156221	2.14052	0.774613	0.613346
0.74	0.26	1.16692	0.590546	0.0171815	2.14111	0.774985	0.612699
0.74	0.26	1.16731	0.589925	0.0189101	2.14171	0.775354	0.612068
0.78	0.26	1.16769	0.589324	0.0208264	2.1423	0.775708	0.61147
0.78	0.26	1.16803	0.588763	0.02295	2.14284	0.776037	0.610932
0.82	0.26	1.16833	0.588268	0.0253012	2.14334	0.776322	0.610484
0.82	0.26	1.16856	0.587871	0.0279	2.14374	0.776543	0.610166
0.86	0.26	1.16868	0.587613	0.0307655	2.144	0.776673	0.610029
0.86	0.26	1.16867	0.587546	0.0339132	2.14409	0.776679	0.610134
0.9	0.26	1.16848	0.587731	0.037353	2.14393	0.776521	0.610553
0.9	0.26	1.16805	0.58824	0.0410846	2.14345	0.776149	0.611372
0.94	0.26	1.16733	0.589157	0.0450912	2.14255	0.775509	0.612687
0.94	0.26	1.16625	0.590572	0.0493288	2.14114	0.774537	0.6146
0.98	0.26	1.16472	0.592581	0.053708	2.13909	0.773166	0.617213
0.98	0.26	1.16269	0.595271	0.0580576	2.13627	0.771324	0.620613
1.02	0.266023	1.16042	0.599002	0.0620495	2.13359	0.769269	0.625103
1.02	0.266023	1.15691	0.603996	0.0658697	2.12871	0.76607	0.631035
1.06	0.277223	1.15238	0.610047	0.0693747	2.12205	0.761937	0.638157
1.06	0.277223	1.147	0.616981	0.0724539	2.11392	0.75704	0.646255
1.1	0.287329	1.14094	0.624638	0.0750269	2.10459	0.751521	0.655141
1.1	0.287329	1.13431	0.632873	0.0770411	2.09429	0.745504	0.664643
1.14	0.296378	1.12725	0.641555	0.078467	2.0832	0.739101	0.674608
1.14	0.296378	1.11985	0.650561	0.0792937	2.07152	0.732409	0.684903
1.18	0.3044	1.11221	0.659786	0.0795242	2.05939	0.725515	0.69541
1.18	0.3044	1.1044	0.669137	0.0791711	2.04694	0.718493	0.706029
1.22	0.311421	1.09651	0.678529	0.0782531	2.0343	0.711408	0.716672
1.22	0.311421	1.08859	0.687892	0.076793	2.02156	0.704316	0.727265
1.26	0.317464	1.08068	0.697161	0.0748154	2.00881	0.697266	0.737745
1.26	0.317464	1.07286	0.70628	0.0723457	1.99614	0.690299	0.748051
1.3	0.322547	1.06514	0.715196	0.0694095	1.98362	0.683455	0.758133
1.3	0.322547	1.05759	0.72386	0.0660321	1.9713	0.676768	0.767942
1.34	0.326686	1.05022	0.732227	0.0622385	1.95926	0.670272	0.777428
1.34	0.326686	1.04309	0.740252	0.0580537	1.94754	0.663997	0.786547
1.38	0.329893	1.03623	0.747889	0.0535026	1.93623	0.657977	0.79525
1.38	0.329893	1.02967	0.755094	0.048611	1.92536	0.652242	0.803489
1.42	0.332177	1.02347	0.761817	0.043403	1.91502	0.646827	0.811209
1.42	0.332177	1.01765	0.768012	0.037905	1.90527	0.641765	0.818357
1.46	0.333545	1.01226	0.77363	0.0321446	1.89617	0.63709	0.824876
1.46	0.333545	1.00734	0.77862	0.0261513	1.88779	0.632837	0.830707
1.5	0.334	1.00294	0.782931	0.0199568	1.8802	0.629043	0.83579
1.5	0.334	0.999095	0.786513	0.0135956	1.87348	0.625745	0.840062
1.54	0.333545	0.995859	0.789313	0.00710548	1.86769	0.62298	0.84346
1.54	0.333545	0.993273	0.791282	0.000527533	1.86293	0.620787	0.845922
1.58	0.332177	0.991379	0.792374	-0.00609347	1.85924	0.6192	0.84739
1.58	0.332177	0.990215	0.792547	-0.0127091	1.8567	0.618252	0.84781
1.62	0.329893	0.989813	0.791768	-0.0192674	1.85537	0.617974	0.847138
1.62	0.329893	0.9902	0.790012	-0.0257136	1.85529	0.618386	0.845339
1.66	0.326686	0.991392	0.787265	-0.0319904	1.8565	0.619507	0.842393
1.66	0.326686	0.993392	0.783529	-0.0380396	1.859	0.621341	0.838297
1.7	0.322547	0.996194	0.778821	-0.0438027	1.8628	0.623887	0.833064
1.7	0.322547	0.999775	0.773171	-0.0492227	1.86786	0.627126	0.82673
1.74	0.317464	1.0041	0.76663	-0.0542458	1.87412	0.631031	0.819349
1.74	0.317464	1.00911	0.759264	-0.0588223	1.88151	0.635561	0.810996
1.78	0.311421	1.01474	0.751153	-0.0629082	1.88993	0.640661	0.801762
1.78	0.311421	1.02092	0.742388	-0.0664661	1.89926	0.646267	0.791755
1.82	0.3044	1.02756	0.733073	-0.0694653	1.90934	0.652305	0.781092
1.82	0.3044	1.03456	0.723315	-0.0718826	1.92004	0.658693	0.769897
1.86	0.296378	1.04182	0.713225	-0.0737008	1.93117	0.665346	0.758299
1.86	0.296378	1.04924	0.702916	-0.074909	1.94259	0.672175	0.746426
1.9	0.287329	1.05672	0.6925	-0.0755005	1.95412	0.679093	0.734407
1.9	0.287329	1.06416	0.682087	-0.0754713	1.9656	0.68601	0.722365
1.94	0.277223	1.07148	0.671786	-0.0748164	1.97688	0.692842	0.710425
1.94	0.277223	1.07858	0.661705	-0.073522	1.98781	0.699505	0.698708
1.98	0.266023	1.0854	0.651954	-0.0715472	1.99825	0.705918	0.687337
1.98	0.266023	1.09189	0.642644	-0.0687813	2.00806	0.712004	0.676437
2.02	0.26	1.09891	0.634648	-0.0649451	2.01982	0.718476	0.666815
2.02	0.26	1.10502	0.627761	-0.0607856	2.03009	0.724125	0.658468
2.06	0.26	1.11025	0.621945	-0.0564559	2.03892	0.728969	0.651366
2.06	0.26	1.11463	0.617146	-0.0520894	2.04637	0.733039	0.645456
2.1	0.26	1.11821	0.613287	-0.0477974	2.05252	0.736379	0.640656
2.1	0.26	1.12106	0.610273	-0.0436674	2.05745	0.739049	0.636864
2.14	0.26	1.12326	0.608	-0.0397632	2.06129	0.741117	0.633962
2.14	0.26	1.12489	0.60636	-0.0361259	2.06418	0.742661	0.631825
2.18	0.26	1.12604	0.605246	-0.0327774	2.06625	0.743759	0.630327
2.18	0.26	1.1268	0.60456	-0.0297236	2.06763	0.744487	0.629352
2.22	0.26	1.12722	0.604212	-0.0269586	2.06846	0.744916	0.628794
2.22	0.26	1.12739	0.604125	-0.0244685	2.06884	0.745109	0.62856
2.26	0.26	1.12737	0.604233	-0.0222341	2.06888	0.74512	0.628571
2.26	0.26	1.1272	0.604485	-0.0202339	2.06866	0.744995	0.628765
2.3	0.26	1.12692	0.604836	-0.0184454	2.06825	0.744771	0.629087
2.3	0.26	1.12657	0.605253	-0.0168467	2.0677	0.744478	0.629498
2.34	0.26	1.12617	0.605711	-0.015417	2.06707	0.744139	0.629966
2.34	0.26	1.12574	0.60619	-0.0141372	2.06638	0.743773	0.630466
2.38	0.26	1.1253	0.606675	-0.0129903	2.06566	0.743393	0.63098
2.38	0.26	1.12485	0.607156	-0.0119608	2.06494	0.74301	0.631496
2.42	0.26	1.12441	0.607625	-0.0110353	2.06422	0.742631	0.632003
2.42	0.26	1.12398	0.608077	-0.0102018	2.06351	0.742261	0.632494
2.46	0.26	1.12356	0.60851	-0.00945011	2.06283	0.741905	0.632967
2.46	0.26	1.12317	0.60892	-0.00877099	2.06218	0.741563	0.633417
2.5	0.26	1.12279	0.609308	-0.00815655	2.06155	0.741238	0.633843
2.5	0.26	1.12243	0.609673	-0.00759986	2.06096	0.74093	0.634245
2.54	0.26	1.12209	0.610015	-0.00709482	2.0604	0.74064	0.634623
2.54	0.26	1.12177	0.610335	-0.00663612	2.05988	0.740367	0.634977
2.58	0.26	1.12147	0.610633	-0.00621905	2.05938	0.740111	0.635307
2.58	0.26	1.12119	0.610911	-0.00583948	2.05892	0.739872	0.635616
2.62	0.26	1.12092	0.61117	-0.00549375	2.05848	0.739647	0.635903
2.62	0.26	1.12068	0.611411	-0.00517861	2.05808	0.739438	0.636171
2.66	0.26	1.12044	0.611636	-0.00489118	2.0577	0.739242	0.636421
2.66	0.26	1.12023	0.611844	-0.00462889	2.05734	0.739059	0.636653
2.7	0.26	1.12003	0.612039	-0.00438944	2.05701	0.738889	0.636869
2.7	0.26	1.11984	0.61222	-0.00417079	2.0567	0.738729	0.637071
2.74	0.26	1.11966	0.612389	-0.00397108	2.05641	0.73858	0.637259
2.74	0.26	1.11949	0.612546	-0.00378866	2.05613	0.738441	0.637435
2.78	0.26	1.11934	0.612694	-0.00362204	2.05588	0.738311	0.6376
2.78	0.26	1.11919	0.612833	-0.00346985	2.05564	0.738188	0.637755
2.82	0.26	1.11905	0.612964	-0.00333085	2.05542	0.738073	0.637901
2.82	0.26	1.11893	0.613088	-0.00320393	2.05521	0.737965	0.638039
2.86	0.26	1.1188	0.613205	-0.00308804	2.05501	0.737862	0.63817
2.86	0.26	1.11868	0.613318	-0.00298222	2.05482	0.737765	0.638295
2.9	0.26	1.11857	0.613425	-0.00288555	2.05464	0.737673	0.638414
2.9	0.26	1.11845	0.61353	-0.00279715	2.05447	0.737584	0.638527
2.94	0.26	1.11833	0.613631	-0.00271612	2.0543	0.737499	0.638633
2.94	0.26	1.11817	0.613731	-0.00264151	2.05413	0.737417	0.638728
2.98	0.26	1.11794	0.61383	-0.00257217	2.05396	0.737336	0.6388
2.98	0.26	1.11782	0.614168	-0.00250651	2.05461	0.737514	0.639039
0	0.28	1.16171	0.599632	0.000220095	2.13414	0.770116	0.622431
0.04	0.28	1.16169	0.599633	0.000342948	2.1341	0.770099	0.622434
0.04	0.28	1.16166	0.599637	0.000467443	2.13403	0.770075	0.622441
0.08	0.28	1.16164	0.599639	0.000594443	2.13397	0.77005	0.622445
0.08	0.28	1.16161	0.599635	0.00072484	2.1339	0.770026	0.622445
0.12	0.28	1.16159	0.599625	0.00085955	2.13384	0.770005	0.622437
0.12	0.28	1.16157	0.599607	0.000999525	2.13378	0.769989	0.622421
0.16	0.28	1.16156	0.599581	0.00114576	2.13374	0.769978	0.622395
0.16	0.28	1.16155	0.599545	0.00129929	2.1337	0.769973	0.622358
0.2	0.28	1.16156	0.599499	0.00146122	2.13367	0.769975	0.62231
0.2	0.28	1.16156	0.599442	0.00163272	2.13365	0.769984	0.622251
0.24	0.28	1.16158	0.599374	0.00181503	2.13365	0.769999	0.622179
0.24	0.28	1.16161	0.599294	0.0020095	2.13366	0.770023	0.622094
0.28	0.28	1.16164	0.599202	0.00221757	2.13368	0.770054	0.621995
0.28	0.28	1.16168	0.599096	0.0024408	2.13371	0.770094	0.621882
0.32	0.28	1.16174	0.598977	0.0026809	2.13376	0.770144	0.621753
0.32	0.28	1.1618	0.598843	0.00293972	2.13383	0.770202	0.621609
0.36	0.28	1.16187	0.598693	0.00321929	2.13391	0.770271	0.621447
0.36	0.28	1.16196	0.598527	0.00352184	2.13401	0.77035	0.621267
0.4	0.28	1.16206	0.598344	0.00384981	2.13413	0.770441	0.621069
0.4	0.28	1.16217	0.598143	0.00420592	2.13426	0.770543	0.620851
0.44	0.28	1.16229	0.597922	0.00459313	2.13442	0.770657	0.620612
0.44	0.28	1.16242	0.597682	0.00501475	2.1346	0.770784	0.620351
0.48	0.28	1.16258	0.597421	0.00547445	2.1348	0.770925	0.620068
0.48	0.28	1.16274	0.597139	0.00597628	2.13502	0.771079	0.619762
